Aktiv-Apotheke Bloherfelde ;Bloherfelder Straße;165;26129;Oldenburg;;
Kleeblatt Apotheke am Ostwall ;Ostwall;165;47798;Krefeld;;
Sommerburg-Apotheke Lohmanns Apotheken OHG;Sommerburgstraße;165;45149;Essen;;
Zollstock Apotheke ;Vorgebirgstraße;165;50969;Köln;;
Carjell'S-Apotheke ;Mittelweg;165;20148;Hamburg;;
Schwanen Apotheke ;Buschkampstraße;165;33659;Bielefeld;;
Äskulap Apotheke ;Röttgen;165;42109;Wuppertal;;
Einhorn Apotheke ;Saargemünder Straße;165;66130;Saarbrücken;;
Fritz - Apotheke Herr Nayef Tamimi;Mariendorfer Damm;165;12107;Berlin;;
Apotheke am Ziegelhof Spandau;Wilhelmstraße;165;13595;Berlin;;
Germania Apotheke ;Schönberger Straße;165-167;24148;Kiel;;
Polaris-Apotheke-Hasport  ;Hasporter Damm;166;27755;Delmenhorst;;
Altrhein-Apotheke ;Emmericher Straße;166;47533;Kleve;;
Hirsch Apotheke ;Meerbuscher Straße;166;40670;Meerbusch;;
Adler Apotheke ;Dürener Straße;166;50931;Köln;;
Markt Apotheke ;Höninger Weg;166;50969;Köln;;
Germania Apotheke ;Wolfhager Straße;166;34127;Kassel;;
City Apotheke ;Frankfurter Straße;166;63263;Neu-Isenburg;;
Saxonia-Apotheke ;Karl-Liebknecht-Straße;167;4277;Leipzig;;
Weser-Ems Apotheke ;Donnerschweer Straße;168;26123;Oldenburg;;
Hohenzollern Apotheke ;Polsumer Straße;168;45896;Gelsenkirchen;;
Barbara Apotheke Suderwich;Sachsenstraße;168;45665;Recklinghausen;;
West Apotheke ;Söflinger Straße;168;89077;Ulm;;
Apotheke am Weißen See ;Berliner Allee;168;13088;Berlin;;
Hohenzollern - Apotheke Neukölln;Karl-Marx-Straße;168;12043;Berlin;;
Apotheke im Kempener Feld ;Kempener Allee;168-170;47803;Krefeld;;
Römer Apotheke  ;Köln-Aachener-Straße;168-170;50127;Bergheim;;
Ida-Apotheke ;Hauptstraße;169;26842;Ostrhauderfehn;;
Behring Apotheke Kinderhaus;Grevener Straße;169;48159;Münster;;
Marien Apotheke Porz;Bergerstraße;169;51145;Köln;;
Johannis-Apotheke ;Engersche Straße;169;33611;Bielefeld;;
Neue Apotheke Bruchmühlen ;Kliverstraße;169;32289;Rödinghausen;;
Süd Apotheke ;Mundenheimer Straße;169;67061;Ludwigshafen a. Rhein ;;
Marien Apotheke Oehrle Apotheken OHG;Hauptstraße;169;78549;Spaichingen;;
Apotheke Am Kurgarten ;Hauptstraße;169;77736;Zell am Harmersbach;;
Hessen Apotheke  Im Gallusviertel;Frankenallee;169-171;60326;Frankfurt am Main;;
Ahorn Apotheke ;Aufderhöher Straße;169a;42699;Solingen;;
Bredenbecker Apotheke ;Wennigser Straße;16a;30974;Wennigsen (Deister);;
Kilian Apotheke ;Arolser Landstraße;16a;34497;Korbach;;
Apotheke am Bahnhof ;Bahnhofstraße;16a;36251;Bad Hersfeld;;
Pfalz-Apotheke ;Burgfriedenstraße;16a;65594;Runkel/Dehrn;;
St.Barbara Apotheke ;Ludweiler Straße;16a;66352;Großrosseln;;
Kur Apotheke ;Dobbiner Chaussee;16A;18292;Krakow;;
Rosen-Apotheke ;Straße des Friedens;16A;8352;Raschau-Markersbach;;
Apotheke an der Alten Schmiede  ;Bramsche Straße;16b;49811;Lingen ;;
Helena Apotheke ;Elbinger Straße;16b;76139;Karlsruhe;;
Alte Apotheke ;Weserstrandstraße;17;28779;Bremen;;
Rosen Apotheke ;Leeraner Straße;17;26835;Hesel;;
Michaelis Apotheke ;Splitting Rechts;17;26871;Papenburg;;
Sonnen Apotheke OHG ;Eichenstraße;17;26131;Oldenburg;;
Diabetikerbedarf db GmbH Pharmagroßhandel;Oldenburger Straße;17;48429;Rheine;;
Mühlen Apotheke ;Burgstraße;17;27243;Harpstedt;;
St. Marien-Apotheke ;Kirchstraße;17;49509;Recke;;
Markt Apotheke ;Markt;17;47445;Moers;;
Engel Apotheke ;Kirchstraße;17;46354;Südlohn;;
Markt-Apotheke ;Wulfener Markt;17;46286;Dorsten;;
Gilden Apotheke ;Gildenstraße;17;46117;Oberhausen;;
Weiden Apotheke ;Nordbrockerstraße;17;46499;Hamminkeln;;
Glocken Apotheke ;Kantstraße;17;46145;Oberhausen;;
Burg  Apotheke ;Windmühlenstraße;17;48691;Vreden;;
Aesculap Apotheke ;Lipper Weg;17;45770;Marl;;
Dom Apotheke  Dr. Klaus Peterseim & Tobias Gocke OHG;Kettwiger Straße;17;45127;Essen;;
Paracelsus-Apotheke ;Fersenbruch;17;45883;Gelsenkirchen;;
Ludgerus Apotheke ;Münsterstraße;17;48341;Altenberge;;
St. Urban Apotheke Ottmarsbocholt;Kirchstraße;17;48308;Senden;;
St. Johannes-Apotheke ;Espelstraße;17;48308;Senden;;
Josef-Apotheke ;Emsdettener Straße;17;48268;Greven;;
Süd-Apotheke Huckingen;Mündelheimer Straße;17;47259;Duisburg;;
Regenbogen Apotheke ;Hauptstraße;17;47809;Krefeld;;
Eichenkreuz-Apotheke Holthausen;Itterstraße;17;40589;Düsseldorf;;
Apotheke Kempken Nowodworski-Bade-Apotheken-OHG ;Altenbrückstraße;17;40599;Düsseldorf;;
DocMorris Apotheke Köln-Mühlheim;Frankfurter Straße;17;51065;Köln;;
Apotheke In Stieldorf ;Ölinghovenerstraße;17;53639;Königswinter;;
Colonia Apotheke ;Ubierring;17;50678;Köln;;
Albertus-Magnus Apotheke ;Salierring;17;50677;Köln;;
Apotheke Friesenplatz 17;Friesenplatz;17;50672;Köln;;
Bahnhof Apotheke ;Aachener Straße;17;53359;Rheinbach;;
Kilian-Apotheke Lechenich;Bonner Straße;17;50374;Erftstadt;;
Struwwelpeter-Apotheke ;Kölner Straße;17;50171;Kerpen;;
Apotheke am Kreiskrankenhaus ;Stiftsweg;17;53894;Mechernich;;
Markt Apotheke ;Markt;17;23611;Bad Schwartau;;
Insel Apotheke ;Friedrichstraße;17;25980;Westerland;;
Friesen Apotheke ;Kronshagener Weg;17;24114;Kiel;;
Schimmelreiter Apotheke ;Im Kloster;17;25557;Hanerau-Hademarschen;;
Apotheke  Am Rathaus ;Dorfstraße;17;24226;Heikendorf;;
Alster Apotheke ;Ratsmühlendamm;17;22335;Hamburg;;
i-Plus Apotheke  ;Eichenlohweg;17;22309;Hamburg;;
Pongs-Apotheke ;Schweriner Straße;17;22143;Hamburg;;
Kloster Apotheke ;Stader Straße;17;21614;Buxtehude;;
Maximilian-Apotheke ;Markt;17;21509;Glinde;;
Findorff Apotheke ;Speckmannstraße;17;28879;Grasberg;;
Alte Apotheke Dahlenburg ;Dannenberger Straße;17;21368;Dahlenburg;;
Apotheke am Preussenmuseum ;Simeonsplatz;17;32423;Minden;;
Hölty Apotheke ;Hildesheimer Straße;17;30169;Hannover;;
Greif Apotheke ;Berckhusenstraße;17;30625;Hannover;;
Andrea Apotheke ;Limmerstraße;17;30451;Hannover;;
Hochhaus Apotheke ;Mitthoffstraße;17;31552;Rodenberg;;
Krönig'sche Apotheke ;Berliner Straße;17;33330;Gütersloh;;
Apotheke an der Post ;Bismarckstraße;17;32756;Detmold;;
Sonnen Apotheke  ;Hauptstraße;17;33378;Rheda-Wiedenbrück;;
Neue Apotheke ;Am Hellweg;17;33014;Bad Driburg;;
Adler Apotheke ;Münsterstraße;17;49219;Glandorf;;
easy Apotheke am Laagberg ;Schlesierweg;17;38440;Wolfsburg;;
Apotheke Im Saaletal ;Heerstraße;17;31020;Salzhemmendorf;;
Linden Apotheke ;Oebisfelder Straße;17;38458;Velpke;;
Schloss Apotheke ;Wipperstraße;17;38448;Wolfsburg;;
Einhorn Apotheke ;Zingel;17;31134;Hildesheim;;
Rats Apotheke ;Bahnhofstraße;17;31275;Lehrte;;
St. Georg-Apotheke OHG  ;Landecker Straße;17;36277;Schenklengsfeld;;
Herz Apotheke ;Hauptstraße;17;34621;Frielendorf;;
Hayn-Apotheke in der alten Molkerei;Dömhagener Straße;17;34302;Guxhagen;;
Sophien Apotheke ;Querstraße;17;99817;Eisenach;;
Löwen Apotheke ;Hainertor;17;37293;Herleshausen;;
Delphin Apotheke ;Kaiserstraße;17;44135;Dortmund;;
Straussen Apotheke ;Heggerstraße;17;45525;Hattingen;;
Apotheke Zur Post ;Kamperstraße;17;42555;Velbert;;
Barbara Apotheke Heeren-Werve;Märkische Straße;17;59174;Kamen;;
Sonnen Apotheke ;Südstraße;17;59227;Ahlen;;
Rosen-Apotheke ;Eringerfelder Straße;17;33142;Büren;;
Abtei-Apotheke Liesborn;Königstraße;17;59329;Wadersloh;;
Easy Apotheke Remscheid-Lennep ;Wupperstraße;17;42897;Remscheid;;
Dorf Apotheke ;Luedenscheider Straße;17;58849;Herscheid;;
Park Apotheke Bensberg;Kölner Straße;17;51429;Bergisch Gladbach;;
Falken Apotheke ;Barmer Straße;17;42899;Remscheid;;
Herz Apotheke ;Klotzbahn;17;42105;Wuppertal;;
Bismarck Apotheke ;Poststraße;17;57076;Siegen;;
Palm Pharma Apotheke am Forum  ;Altlöhrtor;17;56068;Koblenz;;
Schloss-Apotheke OHG ;Schloßstraße;17;56068;Koblenz;;
Apostel-Apotheke St.Matthias;Matthiasstraße;17;54290;Trier;;
Marien Apotheke ;Enztalstraße;17;54675;Mettendorf;;
Jerusalem Apotheke ;Hochstraße;17;56112;Lahnstein;;
Lahn-Apotheke am Globus ;Brückenstraße;17;56112;Lahnstein;;
Töpfer Apotheke ;Medenbacher Straße;17;35767;Breitscheid;;
Sonnen-Apotheke ;Hauptstraße;17;35614;Aßlar;;
Limes Apotheke ;Niederrosbacherstraße;17;61191;Rosbach;;
Rodenstein-Apotheke ;Bahnhofstraße;17;64407;Fränkisch-Crumbach;;
P&G Health Germany GmbH Kundenservice;Alsfelder Straße;17;64289;Darmstadt;;
Apotheke Esser OHG ;Traminerstraße;17;63322;Rödermark;;
Stadt Apotheke OHG ;Hindenburgstraße;17;97631;Bad Königshofen;;
Röntgen Apotheke ;Am Dreispitz;17;63741;Aschaffenburg;;
Apotheke Massbach ;Poppenlaurerstraße;17;97711;Maßbach;;
Sonnen Apotheke ;Rathausstraße;17;63579;Freigericht;;
Marien-Apotheke ;Tanner Straße;17;36115;Ehrenberg (Rhön);;
Bären-Apotheke ;Rathausstraße;17;66914;Waldmohr;;
Anker Apotheke ;Kaiser-Wilhelm-Straße;17;67059;Ludwigshafen am Rhein;;
City Apotheke Seelbach ;Titzstraße;17;66740;Saarlouis;;
Easy Apotheke Dillingen  Frau Bamberg-Christoffel ;Jahnstraße;17;66763;Dillingen ;;
Glocken Apotheke ;Bahnhofstraße;17;66606;St. Wendel;;
Liebfrauen Apotheke ;Pickardstraße;17;66346;Püttlingen;;
Rosen Apotheke ;Rickertstraße;17;66386;St. Ingbert;;
Post Apotheke ;Trierer Straße;17;66265;Heusweiler;;
Bergmanns-Apotheke ;Saarbrücker Straße;17;66265;Heusweiler;;
Blies Apotheke Limbach;Bahnhofstraße;17;66459;Kirkel;;
Apotheke am Damm ;Am Damm;17;55232;Alzey;;
Apotheke Hornbach Zentrum  ;Hornbachstraße;17;76879;Bornheim ;;
Apotheke Am Burgunderplatz ;Burgunderplatz;17;67117;Limburgerhof;;
Löwen-Apotheke ;Hauptstraße;17;67141;Neuhofen;;
Storchen Apotheke ;Schulstraße;17;68199;Mannheim;;
Falken-Apotheke ;Kernerstraße;17;74189;Weinsberg;;
St.Elisabeth Apotheke ;Schloßstraße;17;74831;Gundelsheim;;
Apotheke im Otto-Hirsch-Center ;Otto-Hirsch-Brücken;17;70329;Stuttgart;;
Schiller Apotheke ;Grossingersheimer Straße;17;74321;Bietigheim-Bissingen;;
Bahnhof Apotheke ;Bahnhofstraße;17;71638;Ludwigsburg;;
Sofien Apotheke ;Hallschlag;17;70376;Stuttgart;;
Apotheke Poppenweiler ;Steinheimer Straße;17;71642;Ludwigsburg;;
Brücken Apotheke ;Leopoldstraße;17;75172;Pforzheim;;
Ahorn Apotheke ;Backnanger Straße;17;73635;Rudersberg;;
AVIE Steinach Apotheke ;Steinengrabenstraße;17;72622;Nürtingen;;
Schloss-Apotheke ;Marktstraße;17;72818;Trochtelfingen;;
Apotheke Stetten ;Klosterstraße;17;71394;Kernen im Remstal;;
Bodensee Apotheke ;Ehlersstraße;17;88046;Friedrichshafen;;
Ried + Apotheke Rosengasse ;Rosengasse;17;89073;Ulm;;
Linden Apotheke ;Apotheker Straße;17;89257;Illertissen;;
Hirsch Apotheke ;Cramergasse;17;88131;Lindau (Bodensee);;
See Apotheke ;Obere Seestraße;17;88085;Langenargen;;
Friedrich Apotheke ;Friedrichstraße;17;72336;Balingen;;
Merian Apotheke  ;Friedrichstraße;17;79585;Steinen;;
Turm Apotheke ;Hechinger Straße;17;72461;Albstadt-Truchtelfingen;;
Zähringer Apotheke ;Zähringerplatz;17;78464;Konstanz;;
Sonnen Apotheke ;Daimlerstraße;17;75305;Neuenbürg;;
Severin-Apotheke ;Alemannenstraße;17;79211;Denzlingen;;
Lederle Apotheke ;Guntramstraße;17;79106;Freiburg im Breisgau;;
Garben Apotheke ;Wollgrasweg;17;70599;Stuttgart;;
Central Apotheke ;Marktstraße;17;72108;Rottenburg am Neckar;;
Linden Apotheke ;Wolftalstraße;17;77709;Oberwolfach;;
ina Apotheke Lustnau ;Dorfackerstraße;17;72074;Tübingen;;
Stadt-Apotheke am Narrenbrunnen Strittmatter OHG ;Stuttgarter Straße;17;71263;Weil der Stadt;;
Stern Apotheke ;Ludwigstraße;17;72072;Tübingen;;
Härten Apotheke ;Emil-Martin-Straße;17;72127;Kusterdingen;;
Schlehengäu Apotheke ;Hauptstraße;17;75391;Gechingen;;
Wiesaz-Apotheke ;Bahnhofstraße;17;72810;Gomaringen;;
Apotheke St.Gallus ;Hauptstraße;17;79199;Kirchzarten;;
Apotheke Am Bahnhof ;Bahnhofstraße;17;71083;Herrenberg;;
Apotheke Am Markt ;Marktplatz;17;73479;Ellwangen (Jagst);;
Rats Apotheke ;Marktplatz;17;97980;Bad Mergentheim;;
Marktstefter Apotheke -;AmTraugraben;17;97342;Marktsteft;;
Stadt Apotheke ;Götzstraße;17;74238;Krautheim;;
Apotheke am Rathaus ;Hauptstraße;17;73557;Mutlangen;;
Obertor Apotheke ;Bachgasse;17;97922;Lauda-Königshofen;;
Steinhirt-Apotheke ;Hauptstraße;17;89555;Steinheim am Albuch;;
Burg Apotheke ;Oberend;17;96110;Scheßlitz;;
Don Bosco Apotheke ;Fährstraße;17;91330;Eggolsheim;;
Wallenstein-Apotheke Drosendorf;Scheßlitzerstraße;17;96117;Memmelsdorf;;
Paracelsus Apotheke ;Regensburger Straße;17;92507;Nabburg;;
Stadt Apotheke Rewitzer am Stadtplatz ;Stadtplatz;17;93437;Furth im Wald;;
Plärrer Apotheke ;Gostenhofer Hauptstraße;17;90443;Nürnberg;;
Amann'Sche-Apotheke ;Obere Naburger Straße;17;92224;Amberg;;
Stadt Apotheke ;Marktplatz;17;95671;Bärnau;;
Apotheke Speichersdorf ;Hauptstraße;17;95469;Speichersdorf;;
Vitalis-Apotheke ;Vohenstraußerstraße;17;92637;Weiden i.d.OPf.;;
Theresien Apotheke ;Theresienplatz;17;94315;Straubing;;
St.Konrad-Apotheke ;Leibstraße;17;85540;Haar;;
Glocken Apotheke ;Am Bogen;17;83539;Pfaffing;;
Kloster-Apotheke ;Hauptstraße;17;83684;Tegernsee;;
Barbara Apotheke ;Keuslinstraße;17;80798;München;;
Bio-Apotheke ;Frauenstraße;17;80469;München;;
Amalien-Apotheke ;Bahnhofstraße;17;85737;Ismaning;;
Drachen Apotheke ;Johannisstraße;17;82418;Murnau a. Staffelsee;;
Sonnen Apotheke ;Bahnhofstraße;17;87435;Kempten (Allgäu);;
Rathaus Apotheke ;Lenbachplatz;17;86529;Schrobenhausen;;
Regenbogen-Apotheke ;Berliner Straße;17;85051;Ingolstadt;;
Stilla Apotheke ;Marktplatz;17;91183;Abenberg;;
Stadt Apotheke ;Bahnhofstraße;17;91757;Treuchtlingen;;
Alte Stadt Apotheke ;Marktplatz;17;91171;Greding;;
St.Georgs Apotheke ;Bei den Kornschrannen;17;86720;Nördlingen;;
Allacher Apotheke ;Nikolaus-Rüdinger-Str;17;80999;München;;
easy Apotheke Aichach  ;Augsburger Straße;17;86551;Aichach;;
Olympia Apotheke ;Karlsbader Straße;17;86169;Augsburg;;
Vogtei Apotheke ;Badstraße;17;89429;Bachhagel;;
Rosenau Apotheke ;Pferseer Straße;17;86150;Augsburg;;
Bären Apotheke ;Jahnstraße;17;17087;Altentreptow;;
Adler-Apotheke ;Strandstraße;17;18375;Ostseebad Prerow;;
Adler-Apotheke ;Pommersche Straße;17;17506;Gützkow;;
Apotheke am Platz des Friedens ;Rudolf-Breitscheid-Str;17;23968;Wismar;;
Löwen-Apotheke ;Grosser Markt;17;19348;Perleberg;;
Rats-Apotheke ;Schloßstraße;17;19288;Ludwigslust;;
Marien-Apotheke ;Mühlenstraße;17;17098;Friedland;;
Birken-Apotheke ;Bahnhofstraße;17;13125;Berlin;;
Kaufpark Apotheke  Ina Lucas & Maria Zoschke OHG ;Landsberger Chaussee;17;16356;Ahrensfelde/Eiche;;
Sonnen-Apotheke ;Robert-Koch-Straße;17;16225;Eberswalde;;
Dorf-Apotheke ;Dorfstraße;17;16356;Ahrensfelde;;
Körte - Apotheke ;Grimmstraße;17;10967;Berlin;;
Apotheke an der Rhinstraße ;Rhinstraße;17;10315;Berlin;;
Apotheke am Olivaer Platz ;Olivaer Platz;17;10707;Berlin;;
Apotheke am Luisium ;Wilhelm-Feuerherdt-Str;17;6844;Dessau-Roßlau;;
Sankt Pauli Apotheke ;Tannenstraße;17;1097;Dresden;;
Löwen-Apotheke ;Julius-Kühn-Platz;17;1896;Pulsnitz;;
Scarabaeus-Apotheke ;Töpferstraße;17;2625;Bautzen;;
Löwen-Apotheke Dr. Thomas Köhler ;Badstraße;17;1454;Radeberg;;
Apotheke am Bönischplatz ;Bönischplatz;17;1307;Dresden;;
Sonnen-Apotheke ;Gersdorfstraße;17;2828;Görlitz;;
Ahorn Apotheke ;Dresdner Straße;17;1156;Dresden;;
Alte Stadt-Apotheke ;Baderdamm;17;4610;Meuselwitz;;
Mohren-Apotheke ;Marktplatz;17;8118;Hartenstein;;
Hof Apotheke ;Weibermarkt;17;4600;Altenburg;;
Apotheke Am Harthwald ;Alfred-Neubert-Straße;17;9123;Chemnitz;;
Alte Apotheke ;Obere Hauptstraße;17;9385;Lugau;;
Linden-Apotheke ;Lindenstraße;17;9471;Königswalde;;
Ahorn Apotheke ;Härtelstraße;17;4736;Waldheim;;
Glückauf-Apotheke ;Karl-Marx-Straße;17;4617;Rositz;;
Glückauf-Apotheke ;Bosestraße;17;8056;Zwickau;;
Burg-Apotheke ;Bismarckstraße;17;98587;Steinbach-Hallenberg;;
Apotheke am Nollendorfer Hof ;Dornburger Straße;17;7743;Jena;;
Flora-Apotheke ;Plauensche Straße;17;8412;Werdau;;
Apotheke im Neustadt-Centrum ;Neustädter Passage;17;6122;Halle (Saale);;
Hirsch Apotheke ;Marktplatz;17;6108;Halle (Saale);;
Löwen-Apotheke ;Brüderstraße;17;6108;Halle (Saale);;
Johannes-Apotheke Inh. Fr. Annette Seelhorst ;Johannesbrunnen;17;38820;Halberstadt;;
Löwen-Apotheke ;Walter-Rathenau-Straße;17;6369;Radegast;;
Linden-Apotheke ;Markt;17;6721;Osterfeld;;
Albert-Schweitzer-Apotheke ;Bernburger Straße;17;6366;Köthen (Anhalt);;
Barbarossa-Apotheke ;Lange Straße;17;6537;Kelbra (Kyffhäuser);;
Löwen-Apotheke ;Unterstraße;17;6493;Harzgerode;;
Linden-Apotheke ;Wilhelm-Loewe-Straße;17;39240;Calbe (Saale);;
easyApotheke Märkische Zeile  Astrid & Felix Schäfer OHG ;Senftenberger Ring;17;13439;Berlin;;
Havel-Apotheke ;Bernhard-Kellermann-Straße;17;14542;Werder (Havel);;
Germania-Apotheke OHG Inh. Andrea König & Katja Semper OHG ;Steinstraße;17;14776;Brandenburg an der Havel;;
Briese-Apotheke ;Clara-Zetkin-Straße;17;16547;Birkenwerder;;
Neue Roland Apotheke ;Oranienburger Chaussee;17;16548;Glienicke /Nordbahn;;
Prinzen Apotheke ;Eutiner Straße;17-18;24306;Plön;;
Aesculap Apotheke ;Bahnhofstraße;17-18;34212;Melsungen;;
Beerster Apotheke ;Mattenburger Straße;17-19;27624;Bad Bederkesa;;
Charlotten Apotheke ;Schlesienstraße;17-19;53119;Bonn;;
Passat-Apotheke ;Barmbeker Straße;17-19;22303;Hamburg;;
Augusta Apotheke ;Augustastraße;17-19;45525;Hattingen;;
Rosen Apotheke ;Straße der Republik;17-19;65203;Wiesbaden;;
VitalWelt-Apotheke in der Arcus-Klinik;Rastatter Straße;17-19;75179;Pforzheim;;
Kur Apotheke ;Bahnhofstraße;17-19;82418;Murnau a. Staffelsee;;
Saale-Apotheke Zentraleinkauf;Spitzweidenweg;17-19;7743;Jena;;
Apotheke Eicker  ;Nordring;17-21;32257;Bünde;;
Ring Apotheke im Multi Nord ;Ringstraße;17-23;26789;Leer (Ostfriesland);;
Apotheke am Klinikum ;Klostenstraße;17/1;77933;Lahr;;
Goethe Apotheke ;Goethe-Allee;17/18;37073;Göttingen;;
Apotheke am Ulmenweg  ;Ulmenweg;17/19;91054;Erlangen ;;
Sonnen Apotheke ;Markt;17/19;99326;Stadtilm;;
Lloyd Apotheke ;Bürgermeister-Smidt-Straße;170;27568;Bremerhaven;;
Linner Apotheke ;Rheinbabenstraße;170;47809;Krefeld;;
Bären Apotheke ;Eiserfelder Straße;170;57072;Siegen;;
Linden Apotheke ;Hauptstraße;170;61209;Echzell;;
Gartenstadt Apotheke ;Minervastraße;170;90469;Nürnberg;;
Nauplia Apotheke ;Säbener Straße;170;81545;München;;
Weinberg Apotheke ;Großenhainer Straße;170;1129;Dresden;;
West Apotheke ;Wilhelmstraße;170a;59067;Hamm;;
Pfau Apotheke ;Sandstraße;171;45966;Gladbeck;;
Engel-Apotheke Walsum;Friedrich-Ebert-Straße;171;47179;Duisburg;;
Schiller Apotheke ;Eppinghofer Straße;171;45468;Mülheim an der Ruhr;;
Löwen Apotheke ;Unterrather Straße;171;40468;Düsseldorf;;
Vital Apotheke im MVZ ;Kaiserstraße;171;66849;Landstuhl;;
Linden Apotheke ;Alzeyer Straße;171;67549;Worms;;
Castello Apotheke ;Landsberger Allee;171;10369;Berlin;;
Vogelheimer-Apotheke ;Vogelheimer Straße;171-173;45329;Essen;;
St.Peter Apotheke ;Leopoldstraße;171a;80804;München;;
Immenhof-Apotheke ;Poppenbütteler Straße;172;22851;Norderstedt;;
Pluspunkt Apotheke ;Hauptstraße;172;58675;Hemer;;
Marien Apotheke ;Rielasinger Straße;172;78224;Singen (Hohentwiel);;
Bromelia-Apotheke am Kaufland ;Märkische Allee;172;12681;Berlin;;
Kalker Apotheke ;Kalker Hauptstraße;172-174;51103;Köln;;
Damian-Apotheke Kupferdreh;Kupferdreher Straße;173;45257;Essen;;
Barbara-Apotheke ;Jülicher Straße;173;52249;Eschweiler;;
Goethe Apotheke ;Bahnhofstraße;173;63263;Neu-Isenburg;;
Rochus Vital Apotheke Im Globus Neustadt ;Adolf-Kolping-Straße;173;67433;Neustadt;;
Rammes-Nord-Apotheke ;Friedrich-Ebert-Ring;174;48429;Rheine;;
Vital Apotheke am Brehmplatz  ;Rethelstraße;174;40237;Düsseldorf;;
Apotheke am Rabenhorst Lohmanns Apotheken OHG;Schloßstraße;174;45355;Essen;;
Stresemann Apotheke ;Bernstorffstraße;174;22767;Hamburg;;
Abc plus Apotheke ;Weidenauer Straße;174;57076;Siegen;;
Franken Apotheke ;Ixheimerstraße;174;66482;Zweibrücken;;
Center  Apotheke ;Berner Heerweg;175;22159;Hamburg;;
Hanse-Apotheke ;Bahrenfelder Straße;175;22765;Hamburg;;
Pasteur Apotheke ;Alsterdorfer Straße;175;22297;Hamburg;;
Wupper Apotheke ;Berliner Straße;175;42277;Wuppertal;;
ah & oh meine Apotheke ;Paul Zipp Straße;175;35398;Gießen;;
Linden Apotheke ;Hauptstraße;175;76879;Hochstadt (Pfalz);;
Apotheke Klosterreichenbach ;Murgtalstraße;175;72270;Baiersbronn;;
Apotheke Am Dreifaltigkeitsplatz ;Dreifaltigkeitsplatz;175;84028;Landshut;;
Apotheke Schwabing Nord OHG C.Hagn und Dr. S. Landshamer;Ungererstraße;175;80805;München/Alte Heide ;;
Leonardo-Apotheke ;Boeler Straße;175-177;58097;Hagen;;
Berg-u.Hütten-Apotheke Walsum;Friedrich-Ebert-Straße;176;47179;Duisburg;;
Phönix Apotheke ;Oberhausener Straße;176;45476;Mülheim an der Ruhr;;
Falken Apotheke ;Kölner Landstraße;176;40591;Düsseldorf;;
Ahorn-Apotheke ;Luruper Hauptstraße;176;22547;Hamburg;;
Riensberg  Apotheke ;Kulenkampfallee;176;28213;Bremen ;;
Liebig Apotheke Frau Kreuzer;Heckinghauser Straße;176;42289;Wuppertal;;
Malteser Apotheke ;Berger Straße;176;60385;Frankfurt am Main;;
Schwan Apotheke ;Hauptstraße;176;69117;Heidelberg;;
Tännig  Apotheke ;Versbacher Straße;176;97078;Würzburg;;
Octopus Apotheke ;Waidmannsluster Damm;176;13469;Berlin;;
St.Vitus Apotheke ;Von-Groote-Straße;177;41066;Mönchengladbach;;
Poppenbütteler Apotheke ;Poppenbütteler Weg;177;22399;Hamburg;;
Abc Apotheke ;Borsteler Chaussee;177;22453;Hamburg;;
Oskar Helene Apotheke  Dr. Michael Schöning;Clayallee;177;14195;Berlin;;
Bundes Apotheke ;Bundesallee;177;10715;Berlin;;
Rosen-Apotheke ;Bachtalstraße;177a;66773;Schwalbach;;
Herz Apotheke ;Friedrich-Ebert-Straße;179;42719;Solingen;;
Adelheidis Apotheke ;Pützchens Chaussee;179;53229;Bonn;;
Hof Apotheke ;Kaiser-Joseph-Straße;179;79098;Freiburg im Breisgau;;
Albrecht - Apotheke ;Tempelhofer Damm;179;12099;Berlin;;
Sabelus XXL Apotheke ;Karl-Liebknecht-Straße;179;15711;Zeesen;;
Adler Apotheke ;Auf der Bult;17a;27574;Bremerhaven;;
Elisabeth  Apotheke ;Klingenbergstraße;17a;26133;Oldenburg;;
Brunnen Apotheke ;Oberdorfelder Straße;17a;61138;Niederdorfelden;;
Kloster-Apotheke  ;Hauptstraße;17a;77960;Seelbach;;
Park Apotheke ;Erdinger Straße;17a;84405;Dorfen;;
Frühlings-Apotheke  ;Münchner Straße;17a;83043;Bad Aibing ;;
Barnim-Apotheke Mahrzahn;Havemannstraße;17a;12689;Berlin;;
