Herz Apotheke ;Hauptstraße 17;Hauptstraße17;1;Hauptstraße♥17;12;Hauptstraße;17;34621;Frielendorf;;
Hayn-Apotheke in der alten Molkerei;Dömhagener Straße 17;DömhagenerStraße17;2;Dömhagener Straße♥17;18;Dömhagener Straße;17;34302;Guxhagen;;
Sophien Apotheke ;Querstraße 17;Querstraße17;1;Querstraße♥17;11;Querstraße;17;99817;Eisenach;;
Löwen Apotheke ;Hainertor 17;Hainertor17;1;Hainertor♥17;10;Hainertor;17;37293;Herleshausen;;
Delphin Apotheke ;Kaiserstraße 17;Kaiserstraße17;1;Kaiserstraße♥17;13;Kaiserstraße;17;44135;Dortmund;;
Straussen Apotheke ;Heggerstraße 17;Heggerstraße17;1;Heggerstraße♥17;13;Heggerstraße;17;45525;Hattingen;;
Apotheke Zur Post ;Kamperstraße 17;Kamperstraße17;1;Kamperstraße♥17;13;Kamperstraße;17;42555;Velbert;;
Barbara Apotheke Heeren-Werve;Märkische Straße 17;MärkischeStraße17;2;Märkische Straße♥17;17;Märkische Straße;17;59174;Kamen;;
Sonnen Apotheke ;Südstraße 17;Südstraße17;1;Südstraße♥17;10;Südstraße;17;59227;Ahlen;;
Rosen-Apotheke ;Eringerfelder Straße 17;EringerfelderStraße17;2;Eringerfelder Straße♥17;21;Eringerfelder Straße;17;33142;Büren;;
Abtei-Apotheke Liesborn;Königstraße 17;Königstraße17;1;Königstraße♥17;12;Königstraße;17;59329;Wadersloh;;
Easy Apotheke Remscheid-Lennep ;Wupperstraße 17;Wupperstraße17;1;Wupperstraße♥17;13;Wupperstraße;17;42897;Remscheid;;
Dorf Apotheke ;Luedenscheider Straße 17;LuedenscheiderStraße17;2;Luedenscheider Straße♥17;22;Luedenscheider Straße;17;58849;Herscheid;;
Park Apotheke Bensberg;Kölner Straße 17;KölnerStraße17;2;Kölner Straße♥17;14;Kölner Straße;17;51429;Bergisch Gladbach;;
Falken Apotheke ;Barmer Straße 17;BarmerStraße17;2;Barmer Straße♥17;14;Barmer Straße;17;42899;Remscheid;;
Herz Apotheke ;Klotzbahn 17;Klotzbahn17;1;Klotzbahn♥17;10;Klotzbahn;17;42105;Wuppertal;;
Bismarck Apotheke ;Poststraße 17;Poststraße17;1;Poststraße♥17;11;Poststraße;17;57076;Siegen;;
Palm Pharma Apotheke am Forum  ;Altlöhrtor 17;Altlöhrtor17;1;Altlöhrtor♥17;11;Altlöhrtor;17;56068;Koblenz;;
Schloss-Apotheke OHG ;Schloßstraße 17;Schloßstraße17;1;Schloßstraße♥17;13;Schloßstraße;17;56068;Koblenz;;
Apostel-Apotheke St.Matthias;Matthiasstraße 17;Matthiasstraße17;1;Matthiasstraße♥17;15;Matthiasstraße;17;54290;Trier;;
Marien Apotheke ;Enztalstraße 17;Enztalstraße17;1;Enztalstraße♥17;13;Enztalstraße;17;54675;Mettendorf;;
Jerusalem Apotheke ;Hochstraße 17;Hochstraße17;1;Hochstraße♥17;11;Hochstraße;17;56112;Lahnstein;;
Lahn-Apotheke am Globus ;Brückenstraße 17;Brückenstraße17;1;Brückenstraße♥17;14;Brückenstraße;17;56112;Lahnstein;;
Töpfer Apotheke ;Medenbacher Straße 17;MedenbacherStraße17;2;Medenbacher Straße♥17;19;Medenbacher Straße;17;35767;Breitscheid;;
Sonnen-Apotheke ;Hauptstraße 17;Hauptstraße17;1;Hauptstraße♥17;12;Hauptstraße;17;35614;Aßlar;;
Limes Apotheke ;Niederrosbacherstraße 17;Niederrosbacherstraße17;1;Niederrosbacherstraße♥17;22;Niederrosbacherstraße;17;61191;Rosbach;;
Rodenstein-Apotheke ;Bahnhofstraße 17;Bahnhofstraße17;1;Bahnhofstraße♥17;14;Bahnhofstraße;17;64407;Fränkisch-Crumbach;;
P&G Health Germany GmbH Kundenservice;Alsfelder Straße 17;AlsfelderStraße17;2;Alsfelder Straße♥17;17;Alsfelder Straße;17;64289;Darmstadt;;
Apotheke Esser OHG ;Traminerstraße 17;Traminerstraße17;1;Traminerstraße♥17;15;Traminerstraße;17;63322;Rödermark;;
Stadt Apotheke OHG ;Hindenburgstraße 17;Hindenburgstraße17;1;Hindenburgstraße♥17;17;Hindenburgstraße;17;97631;Bad Königshofen;;
Röntgen Apotheke ;Am Dreispitz 17;AmDreispitz17;2;Am Dreispitz♥17;13;Am Dreispitz;17;63741;Aschaffenburg;;
Apotheke Massbach ;Poppenlaurerstraße 17;Poppenlaurerstraße17;1;Poppenlaurerstraße♥17;19;Poppenlaurerstraße;17;97711;Maßbach;;
Sonnen Apotheke ;Rathausstraße 17;Rathausstraße17;1;Rathausstraße♥17;14;Rathausstraße;17;63579;Freigericht;;
Marien-Apotheke ;Tanner Straße 17;TannerStraße17;2;Tanner Straße♥17;14;Tanner Straße;17;36115;Ehrenberg (Rhön);;
Bären-Apotheke ;Rathausstraße 17;Rathausstraße17;1;Rathausstraße♥17;14;Rathausstraße;17;66914;Waldmohr;;
Anker Apotheke ;Kaiser-Wilhelm-Straße 17;Kaiser-Wilhelm-Straße17;1;Kaiser-Wilhelm-Straße♥17;22;Kaiser-Wilhelm-Straße;17;67059;Ludwigshafen am Rhein;;
City Apotheke Seelbach ;Titzstraße 17;Titzstraße17;1;Titzstraße♥17;11;Titzstraße;17;66740;Saarlouis;;
Easy Apotheke Dillingen  Frau Bamberg-Christoffel ;Jahnstraße 17;Jahnstraße17;1;Jahnstraße♥17;11;Jahnstraße;17;66763;Dillingen ;;
Glocken Apotheke ;Bahnhofstraße 17;Bahnhofstraße17;1;Bahnhofstraße♥17;14;Bahnhofstraße;17;66606;St. Wendel;;
Liebfrauen Apotheke ;Pickardstraße 17;Pickardstraße17;1;Pickardstraße♥17;14;Pickardstraße;17;66346;Püttlingen;;
Rosen Apotheke ;Rickertstraße 17;Rickertstraße17;1;Rickertstraße♥17;14;Rickertstraße;17;66386;St. Ingbert;;
Post Apotheke ;Trierer Straße 17;TriererStraße17;2;Trierer Straße♥17;15;Trierer Straße;17;66265;Heusweiler;;
Bergmanns-Apotheke ;Saarbrücker Straße 17;SaarbrückerStraße17;2;Saarbrücker Straße♥17;19;Saarbrücker Straße;17;66265;Heusweiler;;
Blies Apotheke Limbach;Bahnhofstraße 17;Bahnhofstraße17;1;Bahnhofstraße♥17;14;Bahnhofstraße;17;66459;Kirkel;;
Apotheke am Damm ;Am Damm 17;AmDamm17;2;Am Damm♥17;8;Am Damm;17;55232;Alzey;;
Apotheke Hornbach Zentrum  ;Hornbachstraße 17;Hornbachstraße17;1;Hornbachstraße♥17;15;Hornbachstraße;17;76879;Bornheim ;;
Apotheke Am Burgunderplatz ;Burgunderplatz 17;Burgunderplatz17;1;Burgunderplatz♥17;15;Burgunderplatz;17;67117;Limburgerhof;;
Löwen-Apotheke ;Hauptstraße 17;Hauptstraße17;1;Hauptstraße♥17;12;Hauptstraße;17;67141;Neuhofen;;
Storchen Apotheke ;Schulstraße 17;Schulstraße17;1;Schulstraße♥17;12;Schulstraße;17;68199;Mannheim;;
Falken-Apotheke ;Kernerstraße 17;Kernerstraße17;1;Kernerstraße♥17;13;Kernerstraße;17;74189;Weinsberg;;
St.Elisabeth Apotheke ;Schloßstraße 17;Schloßstraße17;1;Schloßstraße♥17;13;Schloßstraße;17;74831;Gundelsheim;;
Apotheke im Otto-Hirsch-Center ;Otto-Hirsch-Brücken 17;Otto-Hirsch-Brücken17;1;Otto-Hirsch-Brücken♥17;20;Otto-Hirsch-Brücken;17;70329;Stuttgart;;
Schiller Apotheke ;Grossingersheimer Straße 17;GrossingersheimerStraße17;2;Grossingersheimer Straße♥17;25;Grossingersheimer Straße;17;74321;Bietigheim-Bissingen;;
Bahnhof Apotheke ;Bahnhofstraße 17;Bahnhofstraße17;1;Bahnhofstraße♥17;14;Bahnhofstraße;17;71638;Ludwigsburg;;
Sofien Apotheke ;Hallschlag 17;Hallschlag17;1;Hallschlag♥17;11;Hallschlag;17;70376;Stuttgart;;
Apotheke Poppenweiler ;Steinheimer Straße 17;SteinheimerStraße17;2;Steinheimer Straße♥17;19;Steinheimer Straße;17;71642;Ludwigsburg;;
Brücken Apotheke ;Leopoldstraße 17;Leopoldstraße17;1;Leopoldstraße♥17;14;Leopoldstraße;17;75172;Pforzheim;;
Ahorn Apotheke ;Backnanger Straße 17;BacknangerStraße17;2;Backnanger Straße♥17;18;Backnanger Straße;17;73635;Rudersberg;;
AVIE Steinach Apotheke ;Steinengrabenstraße 17;Steinengrabenstraße17;1;Steinengrabenstraße♥17;20;Steinengrabenstraße;17;72622;Nürtingen;;
Schloss-Apotheke ;Marktstraße 17;Marktstraße17;1;Marktstraße♥17;12;Marktstraße;17;72818;Trochtelfingen;;
Apotheke Stetten ;Klosterstraße 17;Klosterstraße17;1;Klosterstraße♥17;14;Klosterstraße;17;71394;Kernen im Remstal;;
Bodensee Apotheke ;Ehlersstraße 17;Ehlersstraße17;1;Ehlersstraße♥17;13;Ehlersstraße;17;88046;Friedrichshafen;;
Ried + Apotheke Rosengasse ;Rosengasse 17;Rosengasse17;1;Rosengasse♥17;11;Rosengasse;17;89073;Ulm;;
Linden Apotheke ;Apotheker Straße 17;ApothekerStraße17;2;Apotheker Straße♥17;17;Apotheker Straße;17;89257;Illertissen;;
Hirsch Apotheke ;Cramergasse 17;Cramergasse17;1;Cramergasse♥17;12;Cramergasse;17;88131;Lindau (Bodensee);;
See Apotheke ;Obere Seestraße 17;ObereSeestraße17;2;Obere Seestraße♥17;16;Obere Seestraße;17;88085;Langenargen;;
Friedrich Apotheke ;Friedrichstraße 17;Friedrichstraße17;1;Friedrichstraße♥17;16;Friedrichstraße;17;72336;Balingen;;
Merian Apotheke  ;Friedrichstraße 17;Friedrichstraße17;1;Friedrichstraße♥17;16;Friedrichstraße;17;79585;Steinen;;
Turm Apotheke ;Hechinger Straße 17;HechingerStraße17;2;Hechinger Straße♥17;17;Hechinger Straße;17;72461;Albstadt-Truchtelfingen;;
Zähringer Apotheke ;Zähringerplatz 17;Zähringerplatz17;1;Zähringerplatz♥17;15;Zähringerplatz;17;78464;Konstanz;;
Sonnen Apotheke ;Daimlerstraße 17;Daimlerstraße17;1;Daimlerstraße♥17;14;Daimlerstraße;17;75305;Neuenbürg;;
Severin-Apotheke ;Alemannenstraße 17;Alemannenstraße17;1;Alemannenstraße♥17;16;Alemannenstraße;17;79211;Denzlingen;;
Lederle Apotheke ;Guntramstraße 17;Guntramstraße17;1;Guntramstraße♥17;14;Guntramstraße;17;79106;Freiburg im Breisgau;;
Garben Apotheke ;Wollgrasweg 17;Wollgrasweg17;1;Wollgrasweg♥17;12;Wollgrasweg;17;70599;Stuttgart;;
Central Apotheke ;Marktstraße 17;Marktstraße17;1;Marktstraße♥17;12;Marktstraße;17;72108;Rottenburg am Neckar;;
Linden Apotheke ;Wolftalstraße 17;Wolftalstraße17;1;Wolftalstraße♥17;14;Wolftalstraße;17;77709;Oberwolfach;;
ina Apotheke Lustnau ;Dorfackerstraße 17;Dorfackerstraße17;1;Dorfackerstraße♥17;16;Dorfackerstraße;17;72074;Tübingen;;
Stadt-Apotheke am Narrenbrunnen Strittmatter OHG ;Stuttgarter Straße 17;StuttgarterStraße17;2;Stuttgarter Straße♥17;19;Stuttgarter Straße;17;71263;Weil der Stadt;;
Stern Apotheke ;Ludwigstraße 17;Ludwigstraße17;1;Ludwigstraße♥17;13;Ludwigstraße;17;72072;Tübingen;;
Härten Apotheke ;Emil-Martin-Straße 17;Emil-Martin-Straße17;1;Emil-Martin-Straße♥17;19;Emil-Martin-Straße;17;72127;Kusterdingen;;
Schlehengäu Apotheke ;Hauptstraße 17;Hauptstraße17;1;Hauptstraße♥17;12;Hauptstraße;17;75391;Gechingen;;
Wiesaz-Apotheke ;Bahnhofstraße 17;Bahnhofstraße17;1;Bahnhofstraße♥17;14;Bahnhofstraße;17;72810;Gomaringen;;
Apotheke St.Gallus ;Hauptstraße 17;Hauptstraße17;1;Hauptstraße♥17;12;Hauptstraße;17;79199;Kirchzarten;;
Apotheke Am Bahnhof ;Bahnhofstraße 17;Bahnhofstraße17;1;Bahnhofstraße♥17;14;Bahnhofstraße;17;71083;Herrenberg;;
Apotheke Am Markt ;Marktplatz 17;Marktplatz17;1;Marktplatz♥17;11;Marktplatz;17;73479;Ellwangen (Jagst);;
Rats Apotheke ;Marktplatz 17;Marktplatz17;1;Marktplatz♥17;11;Marktplatz;17;97980;Bad Mergentheim;;
Marktstefter Apotheke -;AmTraugraben 17;AmTraugraben17;1;AmTraugraben♥17;13;AmTraugraben;17;97342;Marktsteft;;
Stadt Apotheke ;Götzstraße 17;Götzstraße17;1;Götzstraße♥17;11;Götzstraße;17;74238;Krautheim;;
Apotheke am Rathaus ;Hauptstraße 17;Hauptstraße17;1;Hauptstraße♥17;12;Hauptstraße;17;73557;Mutlangen;;
Obertor Apotheke ;Bachgasse 17;Bachgasse17;1;Bachgasse♥17;10;Bachgasse;17;97922;Lauda-Königshofen;;
Steinhirt-Apotheke ;Hauptstraße 17;Hauptstraße17;1;Hauptstraße♥17;12;Hauptstraße;17;89555;Steinheim am Albuch;;
Burg Apotheke ;Oberend 17;Oberend17;1;Oberend♥17;8;Oberend;17;96110;Scheßlitz;;
Don Bosco Apotheke ;Fährstraße 17;Fährstraße17;1;Fährstraße♥17;11;Fährstraße;17;91330;Eggolsheim;;
Wallenstein-Apotheke Drosendorf;Scheßlitzerstraße 17;Scheßlitzerstraße17;1;Scheßlitzerstraße♥17;18;Scheßlitzerstraße;17;96117;Memmelsdorf;;
Paracelsus Apotheke ;Regensburger Straße 17;RegensburgerStraße17;2;Regensburger Straße♥17;20;Regensburger Straße;17;92507;Nabburg;;
Stadt Apotheke Rewitzer am Stadtplatz ;Stadtplatz 17;Stadtplatz17;1;Stadtplatz♥17;11;Stadtplatz;17;93437;Furth im Wald;;
Plärrer Apotheke ;Gostenhofer Hauptstraße 17;GostenhoferHauptstraße17;2;Gostenhofer Hauptstraße♥17;24;Gostenhofer Hauptstraße;17;90443;Nürnberg;;
Amann'Sche-Apotheke ;Obere Naburger Straße 17;ObereNaburgerStraße17;3;Obere Naburger Straße♥17;22;Obere Naburger Straße;17;92224;Amberg;;
Stadt Apotheke ;Marktplatz 17;Marktplatz17;1;Marktplatz♥17;11;Marktplatz;17;95671;Bärnau;;
Apotheke Speichersdorf ;Hauptstraße 17;Hauptstraße17;1;Hauptstraße♥17;12;Hauptstraße;17;95469;Speichersdorf;;
Vitalis-Apotheke ;Vohenstraußerstraße 17;Vohenstraußerstraße17;1;Vohenstraußerstraße♥17;20;Vohenstraußerstraße;17;92637;Weiden i.d.OPf.;;
Theresien Apotheke ;Theresienplatz 17;Theresienplatz17;1;Theresienplatz♥17;15;Theresienplatz;17;94315;Straubing;;
St.Konrad-Apotheke ;Leibstraße 17;Leibstraße17;1;Leibstraße♥17;11;Leibstraße;17;85540;Haar;;
Glocken Apotheke ;Am Bogen 17;AmBogen17;2;Am Bogen♥17;9;Am Bogen;17;83539;Pfaffing;;
Kloster-Apotheke ;Hauptstraße 17;Hauptstraße17;1;Hauptstraße♥17;12;Hauptstraße;17;83684;Tegernsee;;
Barbara Apotheke ;Keuslinstraße 17;Keuslinstraße17;1;Keuslinstraße♥17;14;Keuslinstraße;17;80798;München;;
Bio-Apotheke ;Frauenstraße 17;Frauenstraße17;1;Frauenstraße♥17;13;Frauenstraße;17;80469;München;;
Amalien-Apotheke ;Bahnhofstraße 17;Bahnhofstraße17;1;Bahnhofstraße♥17;14;Bahnhofstraße;17;85737;Ismaning;;
Drachen Apotheke ;Johannisstraße 17;Johannisstraße17;1;Johannisstraße♥17;15;Johannisstraße;17;82418;Murnau a. Staffelsee;;
Sonnen Apotheke ;Bahnhofstraße 17;Bahnhofstraße17;1;Bahnhofstraße♥17;14;Bahnhofstraße;17;87435;Kempten (Allgäu);;
Rathaus Apotheke ;Lenbachplatz 17;Lenbachplatz17;1;Lenbachplatz♥17;13;Lenbachplatz;17;86529;Schrobenhausen;;
Regenbogen-Apotheke ;Berliner Straße 17;BerlinerStraße17;2;Berliner Straße♥17;16;Berliner Straße;17;85051;Ingolstadt;;
Stilla Apotheke ;Marktplatz 17;Marktplatz17;1;Marktplatz♥17;11;Marktplatz;17;91183;Abenberg;;
Stadt Apotheke ;Bahnhofstraße 17;Bahnhofstraße17;1;Bahnhofstraße♥17;14;Bahnhofstraße;17;91757;Treuchtlingen;;
Alte Stadt Apotheke ;Marktplatz 17;Marktplatz17;1;Marktplatz♥17;11;Marktplatz;17;91171;Greding;;
St.Georgs Apotheke ;Bei den Kornschrannen 17;BeidenKornschrannen17;3;Bei den Kornschrannen♥17;22;Bei den Kornschrannen;17;86720;Nördlingen;;
Allacher Apotheke ;Nikolaus-Rüdinger-Str 17;Nikolaus-Rüdinger-Str17;1;Nikolaus-Rüdinger-Str♥17;22;Nikolaus-Rüdinger-Str;17;80999;München;;
easy Apotheke Aichach  ;Augsburger Straße 17;AugsburgerStraße17;2;Augsburger Straße♥17;18;Augsburger Straße;17;86551;Aichach;;
Olympia Apotheke ;Karlsbader Straße 17;KarlsbaderStraße17;2;Karlsbader Straße♥17;18;Karlsbader Straße;17;86169;Augsburg;;
Vogtei Apotheke ;Badstraße 17;Badstraße17;1;Badstraße♥17;10;Badstraße;17;89429;Bachhagel;;
Rosenau Apotheke ;Pferseer Straße 17;PferseerStraße17;2;Pferseer Straße♥17;16;Pferseer Straße;17;86150;Augsburg;;
Bären Apotheke ;Jahnstraße 17;Jahnstraße17;1;Jahnstraße♥17;11;Jahnstraße;17;17087;Altentreptow;;
Adler-Apotheke ;Strandstraße 17;Strandstraße17;1;Strandstraße♥17;13;Strandstraße;17;18375;Ostseebad Prerow;;
Adler-Apotheke ;Pommersche Straße 17;PommerscheStraße17;2;Pommersche Straße♥17;18;Pommersche Straße;17;17506;Gützkow;;
Apotheke am Platz des Friedens ;Rudolf-Breitscheid-Str 17;Rudolf-Breitscheid-Str17;1;Rudolf-Breitscheid-Str♥17;23;Rudolf-Breitscheid-Str;17;23968;Wismar;;
Löwen-Apotheke ;Grosser Markt 17;GrosserMarkt17;2;Grosser Markt♥17;14;Grosser Markt;17;19348;Perleberg;;
Rats-Apotheke ;Schloßstraße 17;Schloßstraße17;1;Schloßstraße♥17;13;Schloßstraße;17;19288;Ludwigslust;;
Marien-Apotheke ;Mühlenstraße 17;Mühlenstraße17;1;Mühlenstraße♥17;13;Mühlenstraße;17;17098;Friedland;;
Birken-Apotheke ;Bahnhofstraße 17;Bahnhofstraße17;1;Bahnhofstraße♥17;14;Bahnhofstraße;17;13125;Berlin;;
Kaufpark Apotheke  Ina Lucas & Maria Zoschke OHG ;Landsberger Chaussee 17;LandsbergerChaussee17;2;Landsberger Chaussee♥17;21;Landsberger Chaussee;17;16356;Ahrensfelde/Eiche;;
Sonnen-Apotheke ;Robert-Koch-Straße 17;Robert-Koch-Straße17;1;Robert-Koch-Straße♥17;19;Robert-Koch-Straße;17;16225;Eberswalde;;
Dorf-Apotheke ;Dorfstraße 17;Dorfstraße17;1;Dorfstraße♥17;11;Dorfstraße;17;16356;Ahrensfelde;;
Körte - Apotheke ;Grimmstraße 17;Grimmstraße17;1;Grimmstraße♥17;12;Grimmstraße;17;10967;Berlin;;
Apotheke an der Rhinstraße ;Rhinstraße 17;Rhinstraße17;1;Rhinstraße♥17;11;Rhinstraße;17;10315;Berlin;;
Apotheke am Olivaer Platz ;Olivaer Platz 17;OlivaerPlatz17;2;Olivaer Platz♥17;14;Olivaer Platz;17;10707;Berlin;;
Apotheke am Luisium ;Wilhelm-Feuerherdt-Str 17;Wilhelm-Feuerherdt-Str17;1;Wilhelm-Feuerherdt-Str♥17;23;Wilhelm-Feuerherdt-Str;17;06844;Dessau-Roßlau;;
Sankt Pauli Apotheke ;Tannenstraße 17;Tannenstraße17;1;Tannenstraße♥17;13;Tannenstraße;17;01097;Dresden;;
Löwen-Apotheke ;Julius-Kühn-Platz 17;Julius-Kühn-Platz17;1;Julius-Kühn-Platz♥17;18;Julius-Kühn-Platz;17;01896;Pulsnitz;;
Scarabaeus-Apotheke ;Töpferstraße 17;Töpferstraße17;1;Töpferstraße♥17;13;Töpferstraße;17;02625;Bautzen;;
Löwen-Apotheke Dr. Thomas Köhler ;Badstraße 17;Badstraße17;1;Badstraße♥17;10;Badstraße;17;01454;Radeberg;;
Apotheke am Bönischplatz ;Bönischplatz 17;Bönischplatz17;1;Bönischplatz♥17;13;Bönischplatz;17;01307;Dresden;;
Sonnen-Apotheke ;Gersdorfstraße 17;Gersdorfstraße17;1;Gersdorfstraße♥17;15;Gersdorfstraße;17;02828;Görlitz;;
Ahorn Apotheke ;Dresdner Straße 17;DresdnerStraße17;2;Dresdner Straße♥17;16;Dresdner Straße;17;01156;Dresden;;
Alte Stadt-Apotheke ;Baderdamm 17;Baderdamm17;1;Baderdamm♥17;10;Baderdamm;17;04610;Meuselwitz;;
Mohren-Apotheke ;Marktplatz 17;Marktplatz17;1;Marktplatz♥17;11;Marktplatz;17;08118;Hartenstein;;
Hof Apotheke ;Weibermarkt 17;Weibermarkt17;1;Weibermarkt♥17;12;Weibermarkt;17;04600;Altenburg;;
Apotheke Am Harthwald ;Alfred-Neubert-Straße 17;Alfred-Neubert-Straße17;1;Alfred-Neubert-Straße♥17;22;Alfred-Neubert-Straße;17;09123;Chemnitz;;
Alte Apotheke ;Obere Hauptstraße 17;ObereHauptstraße17;2;Obere Hauptstraße♥17;18;Obere Hauptstraße;17;09385;Lugau;;
Linden-Apotheke ;Lindenstraße 17;Lindenstraße17;1;Lindenstraße♥17;13;Lindenstraße;17;09471;Königswalde;;
Ahorn Apotheke ;Härtelstraße 17;Härtelstraße17;1;Härtelstraße♥17;13;Härtelstraße;17;04736;Waldheim;;
Glückauf-Apotheke ;Karl-Marx-Straße 17;Karl-Marx-Straße17;1;Karl-Marx-Straße♥17;17;Karl-Marx-Straße;17;04617;Rositz;;
Glückauf-Apotheke ;Bosestraße 17;Bosestraße17;1;Bosestraße♥17;11;Bosestraße;17;08056;Zwickau;;
Burg-Apotheke ;Bismarckstraße 17;Bismarckstraße17;1;Bismarckstraße♥17;15;Bismarckstraße;17;98587;Steinbach-Hallenberg;;
Apotheke am Nollendorfer Hof ;Dornburger Straße 17;DornburgerStraße17;2;Dornburger Straße♥17;18;Dornburger Straße;17;07743;Jena;;
Flora-Apotheke ;Plauensche Straße 17;PlauenscheStraße17;2;Plauensche Straße♥17;18;Plauensche Straße;17;08412;Werdau;;
Apotheke im Neustadt-Centrum ;Neustädter Passage 17;NeustädterPassage17;2;Neustädter Passage♥17;19;Neustädter Passage;17;06122;Halle (Saale);;
Hirsch Apotheke ;Marktplatz 17;Marktplatz17;1;Marktplatz♥17;11;Marktplatz;17;06108;Halle (Saale);;
Löwen-Apotheke ;Brüderstraße 17;Brüderstraße17;1;Brüderstraße♥17;13;Brüderstraße;17;06108;Halle (Saale);;
Johannes-Apotheke Inh. Fr. Annette Seelhorst ;Johannesbrunnen 17;Johannesbrunnen17;1;Johannesbrunnen♥17;16;Johannesbrunnen;17;38820;Halberstadt;;
Löwen-Apotheke ;Walter-Rathenau-Straße 17;Walter-Rathenau-Straße17;1;Walter-Rathenau-Straße♥17;23;Walter-Rathenau-Straße;17;06369;Radegast;;
Linden-Apotheke ;Markt 17;Markt17;1;Markt♥17;6;Markt;17;06721;Osterfeld;;
Albert-Schweitzer-Apotheke ;Bernburger Straße 17;BernburgerStraße17;2;Bernburger Straße♥17;18;Bernburger Straße;17;06366;Köthen (Anhalt);;
Barbarossa-Apotheke ;Lange Straße 17;LangeStraße17;2;Lange Straße♥17;13;Lange Straße;17;06537;Kelbra (Kyffhäuser);;
Löwen-Apotheke ;Unterstraße 17;Unterstraße17;1;Unterstraße♥17;12;Unterstraße;17;06493;Harzgerode;;
Linden-Apotheke ;Wilhelm-Loewe-Straße 17;Wilhelm-Loewe-Straße17;1;Wilhelm-Loewe-Straße♥17;21;Wilhelm-Loewe-Straße;17;39240;Calbe (Saale);;
easyApotheke Märkische Zeile  Astrid & Felix Schäfer OHG ;Senftenberger Ring 17;SenftenbergerRing17;2;Senftenberger Ring♥17;19;Senftenberger Ring;17;13439;Berlin;;
Havel-Apotheke ;Bernhard-Kellermann-Straße 17;Bernhard-Kellermann-Straße17;1;Bernhard-Kellermann-Straße♥17;27;Bernhard-Kellermann-Straße;17;14542;Werder (Havel);;
Germania-Apotheke OHG Inh. Andrea König & Katja Semper OHG ;Steinstraße 17;Steinstraße17;1;Steinstraße♥17;12;Steinstraße;17;14776;Brandenburg an der Havel;;
Briese-Apotheke ;Clara-Zetkin-Straße 17;Clara-Zetkin-Straße17;1;Clara-Zetkin-Straße♥17;20;Clara-Zetkin-Straße;17;16547;Birkenwerder;;
Neue Roland Apotheke ;Oranienburger Chaussee 17;OranienburgerChaussee17;2;Oranienburger Chaussee♥17;23;Oranienburger Chaussee;17;16548;Glienicke /Nordbahn;;
Prinzen Apotheke ;Eutiner Straße 17-18;EutinerStraße17-18;2;Eutiner Straße♥17-18;15;Eutiner Straße;17-18;24306;Plön;;
Aesculap Apotheke ;Bahnhofstraße 17-18;Bahnhofstraße17-18;1;Bahnhofstraße♥17-18;14;Bahnhofstraße;17-18;34212;Melsungen;;
Beerster Apotheke ;Mattenburger Straße 17-19;MattenburgerStraße17-19;2;Mattenburger Straße♥17-19;20;Mattenburger Straße;17-19;27624;Bad Bederkesa;;
Charlotten Apotheke ;Schlesienstraße 17-19;Schlesienstraße17-19;1;Schlesienstraße♥17-19;16;Schlesienstraße;17-19;53119;Bonn;;
Passat-Apotheke ;Barmbeker Straße 17-19;BarmbekerStraße17-19;2;Barmbeker Straße♥17-19;17;Barmbeker Straße;17-19;22303;Hamburg;;
